Transaction_ID,Date,Category,Region,Sales_Amount,Quantity,Discount,Profit_Margin,Payment_Method,Customer_Rating,Net_Profit
TRX-004742,2022-01-01 10:00:00,Sports,Middle East,1563.28,2,0.06,0.17,Crypto,1.8,265.76
TRX-004743,2022-02-18 20:00:00,Home & Kitchen,Europe,1907.67,4,0.03,0.38,Credit Card,2.7,724.91
TRX-004744,2022-04-11 23:00:00,Home & Kitchen,Latin America,1326.23,5,0.24,0.11,PayPal,1.5,145.89
TRX-004745,2023-02-09 18:00:00,Electronics,Asia-Pacific,3632.4,9,0.17,0.38,Crypto,3.3,1380.31
TRX-004746,2022-06-22 03:00:00,Beauty,Asia-Pacific,377.29,4,0.01,0.4,Credit Card,4.3,150.92
TRX-004747,2022-10-15 19:00:00,Sports,Asia-Pacific,3263.89,8,0.25,0.26,PayPal,1.9,848.61
TRX-004748,2022-05-17 23:00:00,Books,North America,2509.66,3,0.22,0.25,Crypto,1.0,627.42
TRX-004749,2022-11-06 08:00:00,Electronics,Europe,4195.38,1,0.13,0.14,Crypto,2.3,587.35
TRX-004750,2022-04-17 20:00:00,Fashion,Asia-Pacific,1836.49,9,0.12,0.25,Bank Transfer,4.2,459.12
TRX-004751,2022-11-08 08:00:00,Books,Europe,4030.76,9,0.04,0.14,PayPal,1.1,564.31
TRX-004752,2022-03-30 02:00:00,Fashion,Asia-Pacific,4003.76,8,0.08,0.12,Credit Card,1.9,480.45
TRX-004753,2022-11-06 16:00:00,Beauty,Latin America,833.73,5,0.22,0.21,PayPal,2.6,175.08
TRX-004754,2023-01-19 14:00:00,Sports,Middle East,3205.53,1,0.08,0.16,Crypto,1.0,512.88
TRX-004755,2022-09-01 12:00:00,Fashion,Middle East,1780.84,5,0.03,0.38,Credit Card,3.8,676.72
TRX-004756,2022-12-29 14:00:00,Home & Kitchen,North America,3223.07,1,0.11,0.35,Bank Transfer,1.6,1128.07
TRX-004757,2022-04-22 04:00:00,Sports,Latin America,3845.86,9,0.1,0.19,Credit Card,1.3,730.71
TRX-004758,2022-07-18 04:00:00,Electronics,Europe,1647.12,5,0.17,0.23,Crypto,2.2,378.84
TRX-004759,2023-01-04 19:00:00,Books,Middle East,3488.08,5,0.29,0.18,Credit Card,3.9,627.85
TRX-004760,2022-08-06 03:00:00,Home & Kitchen,North America,2848.07,7,0.04,0.1,Crypto,1.4,284.81
TRX-004761,2022-02-27 02:00:00,Beauty,Latin America,1781.91,2,0.16,0.13,Bank Transfer,4.3,231.65
TRX-004762,2022-01-13 03:00:00,Books,Middle East,4350.83,9,0.26,0.13,Credit Card,2.9,565.61
TRX-004763,2022-07-26 09:00:00,Books,North America,2232.64,5,0.14,0.15,Crypto,3.9,334.9
TRX-004764,2022-07-20 03:00:00,Beauty,Latin America,4775.44,2,0.22,0.3,Bank Transfer,3.9,1432.63
TRX-004765,2022-02-03 03:00:00,Fashion,Europe,2643.73,3,0.22,0.08,Bank Transfer,4.7,211.5
TRX-004766,2022-05-10 14:00:00,Books,Latin America,3818.7,1,0.08,0.24,Credit Card,4.8,916.49
TRX-004767,2022-09-02 10:00:00,Books,Latin America,4248.41,5,0.09,0.38,Crypto,4.7,1614.4
TRX-004768,2022-06-22 20:00:00,Books,Middle East,340.88,2,0.16,0.1,Bank Transfer,3.9,34.09
TRX-004769,2023-02-13 18:00:00,Books,Latin America,4634.59,8,0.1,0.29,PayPal,1.8,1344.03
TRX-004770,2022-06-11 01:00:00,Beauty,Middle East,1344.43,9,0.17,0.32,PayPal,2.0,430.22
TRX-004771,2022-05-20 00:00:00,Electronics,Asia-Pacific,2808.81,2,0.13,0.09,Credit Card,2.6,252.79
TRX-004772,2022-11-02 04:00:00,Electronics,Asia-Pacific,353.27,5,0.23,0.18,PayPal,3.9,63.59
TRX-004773,2022-03-04 23:00:00,Home & Kitchen,Latin America,3571.3,8,0.29,0.38,Crypto,4.6,1357.09
TRX-004774,2022-12-18 03:00:00,Books,North America,2062.9,5,0.26,0.35,Crypto,2.3,722.02
TRX-004775,2022-07-07 03:00:00,Beauty,Latin America,4703.12,8,0.05,0.15,Bank Transfer,4.8,705.47
TRX-004776,2022-05-30 10:00:00,Home & Kitchen,Europe,4122.92,3,0.05,0.37,Crypto,2.6,1525.48
TRX-004777,2023-01-23 03:00:00,Electronics,Latin America,1732.28,6,0.03,0.14,Bank Transfer,4.3,242.52
TRX-004778,2022-06-18 04:00:00,Beauty,Europe,185.79,2,0.1,0.38,Crypto,4.2,70.6
TRX-004779,2022-08-21 10:00:00,Home & Kitchen,Europe,807.41,3,0.21,0.36,Crypto,1.8,290.67
TRX-004780,2022-07-15 23:00:00,Home & Kitchen,Asia-Pacific,3492.16,5,0.27,0.35,Credit Card,1.5,1222.26
TRX-004781,2022-05-28 05:00:00,Fashion,Latin America,4367.28,4,0.25,0.21,Crypto,4.0,917.13
TRX-004782,2022-03-03 23:00:00,Books,Asia-Pacific,2745.16,1,0.07,0.06,PayPal,1.7,164.71
TRX-004783,2022-11-08 03:00:00,Sports,Middle East,1477.7,1,0.06,0.06,PayPal,3.9,88.66
TRX-004784,2022-06-23 17:00:00,Fashion,Middle East,3906.37,2,0.2,0.09,PayPal,2.5,351.57
TRX-004785,2022-11-15 04:00:00,Beauty,Asia-Pacific,491.68,3,0.01,0.13,Bank Transfer,2.2,63.92
TRX-004786,2023-01-02 00:00:00,Fashion,Latin America,751.19,7,0.08,0.16,Bank Transfer,1.4,120.19
TRX-004787,2022-01-06 19:00:00,Fashion,Latin America,2874.29,9,0.21,0.19,Credit Card,3.5,546.12
TRX-004788,2022-03-13 21:00:00,Fashion,Asia-Pacific,3802.69,5,0.13,0.25,Credit Card,1.8,950.67
TRX-004789,2022-09-20 10:00:00,Electronics,Asia-Pacific,4623.85,4,0.28,0.29,Bank Transfer,1.8,1340.92
TRX-004790,2023-01-03 19:00:00,Electronics,Latin America,599.12,5,0.18,0.4,PayPal,2.3,239.65
TRX-004791,2022-10-26 07:00:00,Electronics,Europe,3378.02,7,0.22,0.38,PayPal,2.8,1283.65
TRX-004792,2022-09-17 05:00:00,Books,Asia-Pacific,2988.98,6,0.18,0.26,Crypto,4.3,777.13
TRX-004793,2022-03-18 03:00:00,Electronics,Middle East,576.28,4,0.06,0.3,Crypto,2.7,172.88
TRX-004794,2023-01-30 08:00:00,Beauty,Asia-Pacific,4244.52,6,0.0,0.19,Credit Card,2.5,806.46
TRX-004795,2022-06-05 15:00:00,Sports,Latin America,2929.89,4,0.11,0.16,Credit Card,4.9,468.78
TRX-004796,2022-12-01 11:00:00,Beauty,Europe,4941.13,6,0.13,0.07,Credit Card,4.0,345.88
TRX-004797,2022-08-06 07:00:00,Beauty,Asia-Pacific,848.58,3,0.21,0.37,Credit Card,2.3,313.97
TRX-004798,2022-05-11 23:00:00,Beauty,Middle East,3508.43,6,0.04,0.13,Bank Transfer,1.1,456.1
TRX-004799,2022-07-02 09:00:00,Sports,Middle East,3380.43,7,0.01,0.34,Crypto,4.4,1149.35
TRX-004800,2022-02-23 05:00:00,Beauty,Middle East,1766.08,3,0.29,0.33,Credit Card,2.3,582.81
TRX-004801,2023-01-13 18:00:00,Fashion,Europe,4269.98,7,0.0,0.33,Crypto,1.7,1409.09
TRX-004802,2023-01-12 01:00:00,Fashion,Europe,2534.07,1,0.11,0.18,PayPal,1.6,456.13
TRX-004803,2022-04-08 01:00:00,Home & Kitchen,North America,407.61,7,0.1,0.31,Crypto,1.2,126.36
TRX-004804,2023-02-15 01:00:00,Sports,Latin America,1456.38,3,0.2,0.12,Crypto,3.2,174.77
TRX-004805,2022-11-18 17:00:00,Home & Kitchen,Asia-Pacific,700.48,9,0.19,0.22,Crypto,3.3,154.11
TRX-004806,2022-03-29 03:00:00,Home & Kitchen,Middle East,4876.91,3,0.05,0.14,Credit Card,1.6,682.77
TRX-004807,2022-05-20 19:00:00,Home & Kitchen,Europe,2391.23,4,0.22,0.1,Crypto,1.9,239.12
TRX-004808,2022-06-22 09:00:00,Fashion,Asia-Pacific,4462.98,5,0.23,0.21,Credit Card,1.7,937.23
TRX-004809,2023-01-23 20:00:00,Home & Kitchen,Latin America,233.28,2,0.27,0.38,PayPal,2.9,88.65
TRX-004810,2023-02-19 08:00:00,Fashion,Latin America,1068.82,5,0.02,0.06,Crypto,2.7,64.13
TRX-004811,2022-04-06 05:00:00,Electronics,Asia-Pacific,428.86,6,0.25,0.14,Bank Transfer,4.9,60.04
TRX-004812,2023-01-14 12:00:00,Books,Europe,818.04,5,0.23,0.36,Crypto,4.7,294.49
TRX-004813,2022-06-02 22:00:00,Sports,Asia-Pacific,780.49,9,0.21,0.16,PayPal,4.3,124.88
TRX-004814,2022-05-31 07:00:00,Books,North America,15.89,5,0.07,0.28,PayPal,1.7,4.45
TRX-004815,2022-10-28 05:00:00,Fashion,North America,4026.24,6,0.3,0.13,PayPal,3.7,523.41
TRX-004816,2022-03-05 14:00:00,Electronics,Europe,4974.85,5,0.16,0.24,Credit Card,4.3,1193.96
TRX-004817,2022-07-26 18:00:00,Sports,North America,3612.61,3,0.25,0.29,Bank Transfer,2.6,1047.66
TRX-004818,2023-02-08 00:00:00,Fashion,North America,2080.42,4,0.29,0.24,Crypto,3.8,499.3
TRX-004819,2022-01-06 10:00:00,Books,Latin America,1480.88,5,0.07,0.13,PayPal,1.0,192.51
TRX-004820,2023-01-17 18:00:00,Beauty,North America,2246.58,5,0.02,0.37,Bank Transfer,2.9,831.23
TRX-004821,2022-12-26 01:00:00,Electronics,Asia-Pacific,287.47,2,0.27,0.3,Crypto,1.3,86.24
TRX-004822,2022-08-19 12:00:00,Sports,Asia-Pacific,3575.46,7,0.04,0.16,Crypto,1.3,572.07
TRX-004823,2022-05-09 09:00:00,Electronics,Europe,526.16,5,0.21,0.28,Credit Card,2.9,147.32
TRX-004824,2022-06-09 17:00:00,Beauty,Latin America,2473.7,8,0.21,0.4,Credit Card,1.7,989.48
TRX-004825,2023-02-21 06:00:00,Books,Latin America,3691.71,7,0.07,0.11,Bank Transfer,1.9,406.09
TRX-004826,2022-03-03 06:00:00,Beauty,Middle East,4907.13,7,0.29,0.13,Bank Transfer,4.8,637.93
TRX-004827,2022-10-19 06:00:00,Home & Kitchen,Europe,2087.81,3,0.19,0.36,Bank Transfer,4.1,751.61
TRX-004828,2022-11-30 18:00:00,Sports,Europe,75.37,4,0.2,0.25,Credit Card,4.0,18.84
TRX-004829,2022-01-05 02:00:00,Electronics,North America,2766.24,5,0.05,0.08,PayPal,3.8,221.3
TRX-004830,2022-12-07 17:00:00,Home & Kitchen,Asia-Pacific,1482.25,9,0.3,0.2,Crypto,1.5,296.45
TRX-004831,2022-07-22 09:00:00,Beauty,Middle East,4566.3,4,0.26,0.25,Bank Transfer,4.7,1141.58
TRX-004832,2022-03-14 01:00:00,Home & Kitchen,Latin America,684.38,2,0.26,0.21,Bank Transfer,4.5,143.72
TRX-004833,2022-07-19 10:00:00,Books,Europe,4155.18,3,0.24,0.2,Credit Card,4.6,831.04
TRX-004834,2022-09-23 20:00:00,Electronics,Latin America,2488.74,3,0.12,0.33,Credit Card,3.4,821.28
TRX-004835,2022-07-17 21:00:00,Home & Kitchen,North America,4176.01,1,0.11,0.16,Crypto,1.3,668.16
TRX-004836,2022-07-26 07:00:00,Books,Asia-Pacific,4387.67,4,0.0,0.35,PayPal,1.2,1535.68
TRX-004837,2022-08-31 15:00:00,Electronics,North America,627.75,5,0.12,0.21,Crypto,1.8,131.83
TRX-004838,2022-10-11 10:00:00,Home & Kitchen,Europe,544.12,6,0.26,0.14,Crypto,3.1,76.18
TRX-004839,2022-12-22 14:00:00,Beauty,Asia-Pacific,2725.76,3,0.1,0.06,Credit Card,3.0,163.55
TRX-004840,2022-08-21 14:00:00,Home & Kitchen,Latin America,2300.78,1,0.1,0.14,Bank Transfer,1.5,322.11
TRX-004841,2022-03-10 06:00:00,Books,Europe,2240.26,2,0.21,0.23,PayPal,2.0,515.26
TRX-004842,2022-09-03 14:00:00,Sports,North America,3493.44,7,0.02,0.23,PayPal,1.5,803.49
TRX-004843,2023-02-14 04:00:00,Home & Kitchen,North America,3989.26,1,0.22,0.28,Bank Transfer,3.7,1116.99
TRX-004844,2022-03-11 16:00:00,Books,Latin America,72.11,3,0.13,0.24,Credit Card,1.6,17.31
TRX-004845,2022-11-09 03:00:00,Home & Kitchen,Middle East,4607.67,8,0.19,0.16,Credit Card,1.3,737.23
TRX-004846,2022-03-01 04:00:00,Sports,Europe,2340.05,9,0.28,0.27,Credit Card,2.6,631.81
TRX-004847,2022-05-31 01:00:00,Books,Latin America,3371.3,4,0.07,0.32,Bank Transfer,2.6,1078.82
TRX-004848,2022-02-23 07:00:00,Electronics,Europe,4283.08,5,0.13,0.39,Crypto,3.0,1670.4
TRX-004849,2023-02-01 05:00:00,Fashion,Europe,525.95,8,0.12,0.08,Credit Card,3.8,42.08
TRX-004850,2022-04-13 08:00:00,Books,Latin America,3135.65,2,0.29,0.36,Credit Card,3.0,1128.83
TRX-004851,2022-08-29 06:00:00,Beauty,Europe,3289.92,8,0.23,0.19,Crypto,1.1,625.08
TRX-004852,2022-02-05 03:00:00,Electronics,Asia-Pacific,4703.57,2,0.06,0.1,Credit Card,3.8,470.36
TRX-004853,2022-09-09 20:00:00,Fashion,North America,2202.03,8,0.21,0.24,Bank Transfer,2.8,528.49
TRX-004854,2022-03-22 01:00:00,Sports,Latin America,293.24,9,0.09,0.33,Credit Card,5.0,96.77
TRX-004855,2022-12-06 12:00:00,Electronics,Europe,3967.11,9,0.25,0.23,Crypto,3.9,912.44
TRX-004856,2022-10-26 14:00:00,Books,Middle East,352.23,5,0.08,0.24,Crypto,4.9,84.54
TRX-004857,2022-10-15 01:00:00,Sports,Latin America,3192.76,8,0.04,0.39,Crypto,4.3,1245.18
TRX-004858,2022-05-19 15:00:00,Fashion,North America,347.15,3,0.12,0.36,PayPal,3.8,124.97
TRX-004859,2022-05-12 15:00:00,Electronics,Middle East,3804.62,7,0.12,0.32,PayPal,2.7,1217.48
TRX-004860,2022-10-22 05:00:00,Home & Kitchen,Latin America,2138.15,1,0.18,0.06,PayPal,1.9,128.29
TRX-004861,2022-05-01 21:00:00,Fashion,Latin America,4657.32,7,0.02,0.31,Credit Card,1.3,1443.77
TRX-004862,2022-12-08 13:00:00,Sports,North America,3607.27,5,0.16,0.2,Credit Card,3.3,721.45
TRX-004863,2022-10-02 00:00:00,Beauty,Latin America,3766.63,6,0.13,0.23,Crypto,2.8,866.32
TRX-004864,2022-07-15 07:00:00,Beauty,Europe,4031.53,3,0.16,0.08,Bank Transfer,4.2,322.52
TRX-004865,2022-12-08 02:00:00,Fashion,Asia-Pacific,631.45,7,0.01,0.27,Credit Card,2.5,170.49
TRX-004866,2022-04-13 21:00:00,Beauty,Europe,2106.35,5,0.04,0.36,Crypto,1.3,758.29
TRX-004867,2022-05-21 15:00:00,Sports,North America,4575.0,2,0.2,0.22,PayPal,1.2,1006.5
TRX-004868,2022-03-06 11:00:00,Beauty,Latin America,2572.99,7,0.17,0.08,Credit Card,3.1,205.84
TRX-004869,2022-10-25 15:00:00,Home & Kitchen,North America,1854.43,2,0.2,0.21,Bank Transfer,4.8,389.43
TRX-004870,2022-06-20 12:00:00,Fashion,Latin America,2670.23,5,0.1,0.05,Credit Card,3.0,133.51
TRX-004871,2022-04-17 02:00:00,Books,Latin America,1332.85,3,0.09,0.36,Credit Card,3.4,479.83
TRX-004872,2023-02-08 22:00:00,Home & Kitchen,Middle East,3408.65,5,0.06,0.23,PayPal,2.9,783.99
TRX-004873,2022-12-01 15:00:00,Books,Middle East,3850.68,4,0.11,0.09,Crypto,2.7,346.56
TRX-004874,2022-06-29 22:00:00,Sports,North America,2040.8,4,0.23,0.15,Bank Transfer,4.4,306.12
TRX-004875,2022-08-04 09:00:00,Sports,Asia-Pacific,549.95,2,0.11,0.19,Credit Card,4.7,104.49
TRX-004876,2022-11-01 00:00:00,Electronics,North America,4779.87,5,0.15,0.39,PayPal,2.5,1864.15
TRX-004877,2022-09-01 02:00:00,Sports,Middle East,2820.51,6,0.22,0.12,Bank Transfer,4.2,338.46
TRX-004878,2023-01-12 23:00:00,Beauty,Middle East,57.15,1,0.18,0.26,Crypto,2.0,14.86
TRX-004879,2022-12-07 21:00:00,Home & Kitchen,Asia-Pacific,2119.9,2,0.3,0.18,Credit Card,1.5,381.58
TRX-004880,2022-05-30 11:00:00,Home & Kitchen,Latin America,1442.27,6,0.18,0.22,Crypto,4.8,317.3
TRX-004881,2022-08-06 17:00:00,Sports,Asia-Pacific,4498.17,6,0.13,0.13,Crypto,4.0,584.76
TRX-004882,2022-06-05 14:00:00,Beauty,Latin America,910.1,5,0.02,0.32,Crypto,1.0,291.23
TRX-004883,2022-11-13 16:00:00,Books,Middle East,2873.92,2,0.14,0.4,PayPal,3.6,1149.57
TRX-004884,2023-02-13 22:00:00,Electronics,Latin America,237.86,5,0.05,0.17,PayPal,2.2,40.44
TRX-004885,2022-10-29 05:00:00,Electronics,Asia-Pacific,3173.58,5,0.28,0.25,PayPal,2.1,793.4
TRX-004886,2022-08-24 06:00:00,Beauty,Europe,1185.37,2,0.28,0.08,Bank Transfer,1.6,94.83
TRX-004887,2022-04-15 18:00:00,Sports,North America,2191.56,8,0.07,0.37,Credit Card,3.3,810.88
TRX-004888,2022-08-23 23:00:00,Home & Kitchen,North America,3741.49,1,0.02,0.21,Credit Card,2.2,785.71
TRX-004889,2022-10-19 17:00:00,Books,Latin America,918.28,4,0.29,0.28,Bank Transfer,4.2,257.12
TRX-004890,2023-01-18 16:00:00,Books,North America,907.98,9,0.28,0.22,Credit Card,2.5,199.76
TRX-004891,2022-02-06 18:00:00,Home & Kitchen,Latin America,1029.73,3,0.18,0.39,PayPal,3.5,401.59
TRX-004892,2022-01-30 08:00:00,Books,Europe,2381.56,2,0.05,0.2,Credit Card,3.7,476.31
TRX-004893,2023-01-27 17:00:00,Sports,Europe,2531.08,6,0.14,0.07,Bank Transfer,4.6,177.18
TRX-004894,2022-12-10 20:00:00,Sports,Asia-Pacific,1528.47,6,0.21,0.33,Crypto,1.1,504.4
TRX-004895,2023-01-25 05:00:00,Beauty,Latin America,3787.5,5,0.18,0.29,Crypto,3.0,1098.38
TRX-004896,2023-01-31 17:00:00,Fashion,Middle East,2479.85,8,0.17,0.26,PayPal,4.8,644.76
TRX-004897,2022-12-27 15:00:00,Beauty,Middle East,2364.0,6,0.3,0.24,Bank Transfer,4.4,567.36
TRX-004898,2022-02-08 00:00:00,Fashion,Middle East,284.31,8,0.03,0.16,Crypto,1.0,45.49
TRX-004899,2022-04-06 06:00:00,Fashion,Latin America,4959.39,9,0.19,0.23,Crypto,3.3,1140.66
TRX-004900,2022-05-20 00:00:00,Electronics,Asia-Pacific,3312.13,7,0.16,0.15,Credit Card,5.0,496.82
TRX-004901,2022-12-11 13:00:00,Electronics,Asia-Pacific,2537.1,3,0.09,0.12,Crypto,4.2,304.45
TRX-004902,2022-04-05 00:00:00,Books,Europe,125.99,8,0.03,0.28,Credit Card,1.3,35.28
TRX-004903,2022-10-02 07:00:00,Home & Kitchen,North America,3285.57,5,0.04,0.29,Credit Card,1.0,952.82
TRX-004904,2022-04-01 20:00:00,Electronics,Asia-Pacific,4828.96,3,0.14,0.12,Credit Card,5.0,579.48
TRX-004905,2023-02-11 01:00:00,Sports,Latin America,1183.05,6,0.27,0.12,PayPal,1.3,141.97
TRX-004906,2022-10-16 02:00:00,Home & Kitchen,North America,668.51,9,0.02,0.06,Bank Transfer,3.7,40.11
TRX-004907,2022-05-18 04:00:00,Home & Kitchen,Middle East,4841.99,6,0.09,0.33,PayPal,1.9,1597.86
TRX-004908,2022-07-26 22:00:00,Home & Kitchen,Asia-Pacific,2518.52,5,0.03,0.06,PayPal,2.0,151.11
TRX-004909,2022-10-21 23:00:00,Electronics,Europe,4246.66,7,0.3,0.34,PayPal,2.0,1443.86
TRX-004910,2022-02-03 02:00:00,Books,North America,3090.58,9,0.1,0.29,PayPal,1.6,896.27
TRX-004911,2022-12-19 10:00:00,Sports,North America,3433.21,3,0.11,0.26,Crypto,1.2,892.63
TRX-004912,2022-02-12 12:00:00,Beauty,Latin America,1649.14,6,0.14,0.26,Credit Card,4.3,428.78
TRX-004913,2022-10-20 03:00:00,Books,Europe,4085.75,6,0.21,0.09,Bank Transfer,3.4,367.72
TRX-004914,2022-07-24 11:00:00,Sports,North America,838.95,9,0.26,0.23,Credit Card,3.8,192.96
TRX-004915,2023-01-27 20:00:00,Books,North America,4064.27,1,0.26,0.15,Crypto,3.3,609.64
TRX-004916,2022-05-19 17:00:00,Home & Kitchen,Latin America,2981.8,8,0.17,0.33,Crypto,5.0,983.99
TRX-004917,2022-12-01 01:00:00,Books,North America,4366.87,7,0.29,0.26,PayPal,1.3,1135.39
TRX-004918,2022-01-29 12:00:00,Sports,Europe,3975.11,7,0.09,0.11,Crypto,1.3,437.26
TRX-004919,2022-05-24 08:00:00,Electronics,Middle East,3967.79,2,0.12,0.36,Bank Transfer,3.9,1428.4
TRX-004920,2022-01-06 22:00:00,Sports,Europe,4674.83,8,0.16,0.18,Credit Card,2.6,841.47
TRX-004921,2022-10-03 15:00:00,Home & Kitchen,Asia-Pacific,1046.77,7,0.16,0.14,Bank Transfer,4.2,146.55
TRX-004922,2022-11-06 11:00:00,Books,Asia-Pacific,3545.96,7,0.09,0.1,PayPal,1.1,354.6
TRX-004923,2022-11-11 15:00:00,Electronics,North America,4553.01,6,0.16,0.36,Crypto,2.8,1639.08
TRX-004924,2022-08-23 10:00:00,Electronics,Middle East,469.06,3,0.05,0.16,Credit Card,2.1,75.05
TRX-004925,2022-11-23 07:00:00,Electronics,Europe,4233.89,4,0.26,0.29,Credit Card,2.9,1227.83
TRX-004926,2022-03-10 01:00:00,Home & Kitchen,Latin America,2816.93,4,0.22,0.35,Crypto,4.8,985.93
TRX-004927,2022-10-02 05:00:00,Beauty,Middle East,718.85,4,0.24,0.24,Crypto,2.4,172.52
TRX-004928,2022-08-12 13:00:00,Sports,Asia-Pacific,580.25,2,0.16,0.32,Bank Transfer,4.4,185.68
TRX-004929,2022-05-04 20:00:00,Home & Kitchen,Latin America,2956.31,8,0.01,0.24,Crypto,4.5,709.51
TRX-004930,2022-08-31 00:00:00,Sports,Latin America,4206.15,8,0.18,0.23,Crypto,2.5,967.41
TRX-004931,2022-06-04 04:00:00,Fashion,Asia-Pacific,34.18,1,0.04,0.21,PayPal,4.8,7.18
TRX-004932,2022-05-10 07:00:00,Electronics,Europe,1156.23,2,0.07,0.19,Credit Card,3.6,219.68
TRX-004933,2022-03-30 20:00:00,Home & Kitchen,North America,2310.17,9,0.02,0.36,Crypto,1.2,831.66
TRX-004934,2022-08-17 16:00:00,Books,Europe,2148.08,6,0.26,0.1,Crypto,1.3,214.81
TRX-004935,2022-02-26 09:00:00,Books,Europe,812.67,8,0.17,0.09,Crypto,2.8,73.14
TRX-004936,2022-07-25 21:00:00,Fashion,Latin America,1573.76,6,0.24,0.39,Crypto,1.2,613.77
TRX-004937,2023-02-16 16:00:00,Books,North America,2401.1,6,0.23,0.31,Credit Card,3.5,744.34
TRX-004938,2022-06-30 18:00:00,Electronics,Middle East,4541.36,9,0.19,0.37,Credit Card,1.2,1680.3
TRX-004939,2022-11-05 12:00:00,Books,North America,2352.86,5,0.22,0.31,Bank Transfer,2.7,729.39
TRX-004940,2023-02-03 06:00:00,Fashion,Asia-Pacific,2846.49,2,0.26,0.28,Crypto,3.2,797.02
TRX-004941,2022-12-09 14:00:00,Books,Middle East,4956.27,2,0.19,0.31,PayPal,2.0,1536.44
TRX-004942,2022-03-19 09:00:00,Books,North America,2250.25,1,0.19,0.2,Bank Transfer,2.5,450.05
TRX-004943,2022-11-24 07:00:00,Sports,Asia-Pacific,3611.7,2,0.03,0.12,Credit Card,3.4,433.4
TRX-004944,2022-09-29 18:00:00,Home & Kitchen,North America,4073.65,3,0.05,0.33,Bank Transfer,1.9,1344.3
TRX-004945,2022-08-30 21:00:00,Sports,North America,3660.96,5,0.1,0.06,Bank Transfer,4.5,219.66
TRX-004946,2023-02-19 04:00:00,Electronics,Asia-Pacific,3917.3,5,0.26,0.25,Crypto,2.3,979.32
TRX-004947,2023-01-07 16:00:00,Books,Latin America,2834.24,1,0.23,0.31,Credit Card,2.7,878.61
TRX-004948,2022-06-24 16:00:00,Fashion,Europe,3082.54,9,0.01,0.3,Bank Transfer,1.6,924.76
TRX-004949,2022-08-31 22:00:00,Sports,Asia-Pacific,1302.01,4,0.25,0.21,Bank Transfer,3.0,273.42
TRX-004950,2023-01-06 21:00:00,Fashion,Asia-Pacific,1249.88,8,0.17,0.19,Credit Card,1.5,237.48
TRX-004951,2022-05-12 12:00:00,Home & Kitchen,North America,4568.69,3,0.21,0.26,Crypto,3.1,1187.86
TRX-004952,2023-01-28 14:00:00,Books,North America,4114.71,8,0.06,0.26,Crypto,3.4,1069.82
TRX-004953,2022-04-20 21:00:00,Electronics,Europe,3330.54,2,0.13,0.26,Crypto,4.5,865.94
TRX-004954,2022-11-19 22:00:00,Books,Europe,540.4,3,0.12,0.39,Bank Transfer,3.7,210.76
TRX-004955,2022-12-19 09:00:00,Beauty,Asia-Pacific,2675.41,5,0.21,0.07,PayPal,2.6,187.28
TRX-004956,2022-12-14 03:00:00,Home & Kitchen,Middle East,2700.09,7,0.09,0.28,Credit Card,2.3,756.03
TRX-004957,2022-05-05 15:00:00,Electronics,North America,2265.74,4,0.14,0.35,PayPal,2.9,793.01
TRX-004958,2022-07-21 17:00:00,Beauty,Asia-Pacific,2887.85,9,0.06,0.13,Crypto,4.4,375.42
TRX-004959,2023-02-06 16:00:00,Books,Middle East,1646.86,4,0.27,0.1,PayPal,1.8,164.69
TRX-004960,2022-06-30 06:00:00,Sports,Asia-Pacific,4363.73,9,0.24,0.27,Bank Transfer,1.3,1178.21
TRX-004961,2022-01-22 20:00:00,Beauty,North America,3033.89,6,0.24,0.13,Credit Card,3.9,394.41
TRX-004962,2023-01-09 21:00:00,Sports,Asia-Pacific,4823.6,3,0.24,0.36,Crypto,3.8,1736.5
TRX-004963,2022-04-20 20:00:00,Sports,Europe,4144.41,4,0.16,0.4,Credit Card,4.0,1657.76
TRX-004964,2022-10-17 10:00:00,Home & Kitchen,Asia-Pacific,4642.25,9,0.17,0.25,Crypto,2.9,1160.56
TRX-004965,2022-11-07 04:00:00,Sports,North America,4145.97,9,0.13,0.31,Credit Card,1.8,1285.25
TRX-004966,2022-02-22 15:00:00,Books,North America,737.99,6,0.03,0.13,Credit Card,2.0,95.94
TRX-004967,2022-11-15 23:00:00,Fashion,Middle East,3304.68,6,0.01,0.32,PayPal,1.4,1057.5
TRX-004968,2022-04-26 03:00:00,Sports,Middle East,2184.2,7,0.12,0.26,Crypto,4.5,567.89
TRX-004969,2022-05-16 07:00:00,Beauty,North America,4403.68,2,0.27,0.08,PayPal,3.2,352.29
TRX-004970,2022-10-01 17:00:00,Sports,North America,3874.71,1,0.05,0.29,Credit Card,2.7,1123.67
TRX-004971,2022-10-15 02:00:00,Beauty,Europe,1582.48,7,0.02,0.3,Crypto,1.5,474.74
TRX-004972,2022-10-10 10:00:00,Fashion,Europe,1733.95,3,0.03,0.09,PayPal,1.9,156.06
TRX-004973,2022-01-13 02:00:00,Sports,Europe,3880.49,7,0.24,0.12,Bank Transfer,2.3,465.66
TRX-004974,2022-10-10 03:00:00,Beauty,North America,4444.9,5,0.1,0.25,Bank Transfer,2.3,1111.22
TRX-004975,2023-01-26 11:00:00,Beauty,North America,3723.33,3,0.13,0.18,PayPal,2.9,670.2
TRX-004976,2022-11-02 06:00:00,Home & Kitchen,Middle East,921.1,9,0.27,0.29,Credit Card,4.2,267.12
